Date,Price,Open,High,Low,Vol.,Change %
5/18/15,20.7,,,,,
5/15/15,20.4,,,,,
5/14/15,20.725,,,,,
5/13/15,20.7,,,,,
5/12/15,21,,,,,
5/11/15,21.1,,,,,
5/8/15,20.3,,,,,
5/7/15,20.15,,,,,
5/6/15,20.25,,,,,
5/5/15,20.2,,,,,
5/4/15,,,,,,
5/1/15,,,,,,
4/30/15,20.875,,,,,
4/29/15,21.4,,,,,
4/28/15,21.6,,,,,
4/27/15,21.7,,,,,
4/24/15,21.85,,,,,
4/23/15,21.6,,,,,
4/22/15,21.65,,,,,
4/21/15,21.75,,,,,
4/20/15,21.7,,,,,
4/17/15,21.4,,,,,
4/16/15,22.25,,,,,
4/15/15,22.225,,,,,
4/14/15,22.1,,,,,
4/13/15,22.3,,,,,
4/10/15,23.1,,,,,
4/9/15,22.45,,,,,
4/8/15,22.3,,,,,
4/7/15,22.7,,,,,
4/6/15,,,,,,
4/2/15,22.9,,,,,
4/1/15,22.95,,,,,
3/31/15,22.4,,,,,
3/30/15,22,,,,,
3/27/15,22.1,,,,,
3/26/15,22.2,,,,,
3/25/15,21.35,,,,,
3/24/15,21.65,,,,,
3/23/15,21.275,,,,,
3/20/15,21.1,,,,,
3/19/15,21,,,,,
3/18/15,21.5,,,,,
3/17/15,21.325,,,,,
3/16/15,21.35,,,,,
3/13/15,21.5,,,,,
3/12/15,22.2,,,,,
3/11/15,22.225,,,,,
3/10/15,22.08,,,,,
3/9/15,21.9,,,,,
3/6/15,22.5,,,,,
3/5/15,21.925,,,,,
3/4/15,22.45,,,,,
3/3/15,22.05,,,,,
3/2/15,23.025,,,,,
2/27/15,23.9,,,,,
2/26/15,23.75,,,,,
2/25/15,23.25,,,,,
2/24/15,22.73,,,,,
2/23/15,21.85,,,,,
2/20/15,22.45,,,,,
2/19/15,22.075,,,,,
2/18/15,22.85,,,,,
2/17/15,22.85,,,,,
2/16/15,23.2,,,,,
2/13/15,23.85,,,,,
2/12/15,24.5,,,,,
2/11/15,23.25,,,,,
2/10/15,22.5,,,,,
2/9/15,21.65,,,,,
2/6/15,21.1,,,,,
2/5/15,21.45,,,,,
2/4/15,21,,,,,
2/3/15,21,,,,,
2/2/15,21.28,,,,,
1/30/15,20.125,,,,,
1/29/15,20.7,,,,,
1/28/15,20.45,,,,,
1/27/15,20.1,,,,,
1/26/15,19.5,,,,,
1/23/15,19.5,,,,,
1/22/15,19.4,,,,,
1/21/15,19.3,,,,,
1/20/15,19.125,,,,,
1/19/15,19.05,,,,,
1/16/15,19.8,,,,,
1/15/15,20.05,,,,,
1/14/15,20.1,,,,,
1/13/15,20.15,,,,,
1/12/15,19.7,,,,,
1/9/15,19.15,,,,,
1/8/15,19.3,,,,,
1/7/15,19.25,,,,,
1/6/15,19.2,,,,,
1/5/15,19.8,,,,,
1/2/15,20.3,,,,,
